Membership_Nbr,Visit_Nbr,Item_Nbr,transaction_Date,Primary_Desc,
759849450,237280480,3172552,1/2/2000,GO-GURT YOGURT      ,
628608542,236922859,2880678,1/2/2000,50OZ COOKIE TIN     ,
684173464,237298631,3488467,1/2/2000,9 OZ. SWEATSHIRT    ,
254935216,237491931,3172552,1/2/2000,GO-GURT YOGURT      ,
21859138,236702169,3172552,1/2/2000,GO-GURT YOGURT      ,
361371959,237490470,3172552,1/2/2000,GO-GURT YOGURT      ,
714204346,236892955,3172552,1/2/2000,GO-GURT YOGURT      ,
768007339,237280496,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
20562081,236892977,3172552,1/2/2000,GO-GURT YOGURT      ,
738050129,237293761,3172552,1/2/2000,GO-GURT YOGURT      ,
347581185,237491050,3172552,1/2/2000,GO-GURT YOGURT      ,
630674375,236937474,2880678,1/2/2000,50OZ COOKIE TIN     ,
705241950,236920939,3172552,1/2/2000,GO-GURT YOGURT      ,
274306897,237288932,3172552,1/2/2000,GO-GURT YOGURT      ,
751078952,237295736,3172552,1/2/2000,GO-GURT YOGURT      ,
179369409,236935900,2702955,1/2/2000,#NAME?,
276973352,236924074,3172552,1/2/2000,GO-GURT YOGURT      ,
365775362,237492022,3172552,1/2/2000,GO-GURT YOGURT      ,
559755691,236893147,3172552,1/2/2000,GO-GURT YOGURT      ,
396082745,236927395,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
714251372,236892911,166944,1/2/2000,MOZZ/PROV SHRED     ,
631787011,236704552,2702955,1/2/2000,#NAME?,
653981806,237292100,3172552,1/2/2000,GO-GURT YOGURT      ,
716330361,236937332,3172552,1/2/2000,GO-GURT YOGURT      ,
714076522,236690320,3172552,1/2/2000,GO-GURT YOGURT      ,
765908524,236692580,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
377854079,237292405,3172552,1/2/2000,GO-GURT YOGURT      ,
764478559,237298646,3172552,1/2/2000,GO-GURT YOGURT      ,
750977649,236692935,3172552,1/2/2000,GO-GURT YOGURT      ,
756451043,236919931,3172552,1/2/2000,GO-GURT YOGURT      ,
228567634,236715124,3172552,1/2/2000,GO-GURT YOGURT      ,
422364637,237301315,3172552,1/2/2000,GO-GURT YOGURT      ,
382970699,236710163,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
584216200,237291590,3488467,1/2/2000,9 OZ. SWEATSHIRT    ,
21805076,237491060,3172552,1/2/2000,GO-GURT YOGURT      ,
276892849,237294136,166944,1/2/2000,MOZZ/PROV SHRED     ,
521556078,236702442,3172552,1/2/2000,GO-GURT YOGURT      ,
581238559,237294578,3172552,1/2/2000,GO-GURT YOGURT      ,
274470403,236913631,2880678,1/2/2000,50OZ COOKIE TIN     ,
659276291,237491374,3172552,1/2/2000,GO-GURT YOGURT      ,
766849121,236919923,494845,1/2/2000,EFG SUGAR PACKETS   ,
737914955,236923071,3172552,1/2/2000,GO-GURT YOGURT      ,
289681910,237294479,3172552,1/2/2000,GO-GURT YOGURT      ,
394074018,237292667,3172552,1/2/2000,GO-GURT YOGURT      ,
583715970,236924114,3172552,1/2/2000,GO-GURT YOGURT      ,
265746455,237491068,3172552,1/2/2000,GO-GURT YOGURT      ,
347863095,236922113,3172552,1/2/2000,GO-GURT YOGURT      ,
738090919,236922313,3172552,1/2/2000,GO-GURT YOGURT      ,
747207167,236693083,3012614,1/2/2000,MILLER LITE         ,
628676827,236922897,166944,1/2/2000,MOZZ/PROV SHRED     ,
744024584,236898162,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
347665697,237293306,3172552,1/2/2000,GO-GURT YOGURT      ,
631738592,236708609,2702955,1/2/2000,#NAME?,
377597026,237292583,3172552,1/2/2000,GO-GURT YOGURT      ,
399467347,236934575,3172552,1/2/2000,GO-GURT YOGURT      ,
365797853,237300519,2702955,1/2/2000,#NAME?,
274493750,236919404,3631325,1/2/2000,CHRISTIAN DAILY     ,
584151520,236917786,3172552,1/2/2000,GO-GURT YOGURT      ,
628599070,236707654,166944,1/2/2000,MOZZ/PROV SHRED     ,
629921812,236937050,3172552,1/2/2000,GO-GURT YOGURT      ,
515501611,236716665,2702955,1/2/2000,#NAME?,
289755771,236924471,3172552,1/2/2000,GO-GURT YOGURT      ,
397093833,236934298,3172552,1/2/2000,GO-GURT YOGURT      ,
687402570,236716967,3172552,1/2/2000,GO-GURT YOGURT      ,
18460775,236937758,3172552,1/2/2000,GO-GURT YOGURT      ,
504246317,236708092,3172552,1/2/2000,GO-GURT YOGURT      ,
380265474,236937387,3172552,1/2/2000,GO-GURT YOGURT      ,
756421684,237295946,2880678,1/2/2000,50OZ COOKIE TIN     ,
483989475,236716803,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
269468649,236707787,3172552,1/2/2000,GO-GURT YOGURT      ,
327369509,236934162,3172552,1/2/2000,GO-GURT YOGURT      ,
352168715,237298779,3172552,1/2/2000,GO-GURT YOGURT      ,
439945759,236706534,2649079,1/2/2000,SWEET 'N SOUR SAUCE ,
468020064,237289942,3172552,1/2/2000,GO-GURT YOGURT      ,
738096611,237293884,166944,1/2/2000,MOZZ/PROV SHRED     ,
324273557,236706018,166944,1/2/2000,MOZZ/PROV SHRED     ,
521535900,236913691,3172552,1/2/2000,GO-GURT YOGURT      ,
521517379,237289474,3172552,1/2/2000,GO-GURT YOGURT      ,
768007339,236692717,3172552,1/2/2000,GO-GURT YOGURT      ,
521571416,236913630,3172552,1/2/2000,GO-GURT YOGURT      ,
8579064,236897846,2880678,1/2/2000,50OZ COOKIE TIN     ,
434195626,236893101,3172552,1/2/2000,GO-GURT YOGURT      ,
161878237,236934307,3172552,1/2/2000,GO-GURT YOGURT      ,
289685481,236923988,3172552,1/2/2000,GO-GURT YOGURT      ,
753600118,237296097,3172552,1/2/2000,GO-GURT YOGURT      ,
24085987,237294620,3172552,1/2/2000,GO-GURT YOGURT      ,
631529165,236708740,2880678,1/2/2000,50OZ COOKIE TIN     ,
274418651,237490284,3172552,1/2/2000,GO-GURT YOGURT      ,
588790933,237291728,3172552,1/2/2000,GO-GURT YOGURT      ,
583702777,236924490,3172552,1/2/2000,GO-GURT YOGURT      ,
745273863,236920034,2880678,1/2/2000,50OZ COOKIE TIN     ,
289658644,236708676,2702955,1/2/2000,#NAME?,
605925042,237280524,3172552,1/2/2000,GO-GURT YOGURT      ,
521569816,237289461,3172552,1/2/2000,GO-GURT YOGURT      ,
274814982,237490839,3172552,1/2/2000,GO-GURT YOGURT      ,
632812866,237293668,3172552,1/2/2000,GO-GURT YOGURT      ,
6840534,237298649,3172552,1/2/2000,GO-GURT YOGURT      ,
10348855,236924089,3172552,1/2/2000,GO-GURT YOGURT      ,
744050990,236692759,3172552,1/2/2000,GO-GURT YOGURT      ,
276887165,237294220,3172552,1/2/2000,GO-GURT YOGURT      ,
760728075,236919546,3172552,1/2/2000,GO-GURT YOGURT      ,
632127365,236914000,3172552,1/2/2000,GO-GURT YOGURT      ,
20870121,236937595,3172552,1/2/2000,GO-GURT YOGURT      ,
714269398,236892830,3172552,1/2/2000,GO-GURT YOGURT      ,
714247321,236690289,3172552,1/2/2000,GO-GURT YOGURT      ,
530198789,236717126,3172552,1/2/2000,GO-GURT YOGURT      ,
757066404,236920563,3172552,1/2/2000,GO-GURT YOGURT      ,
102257585,236937710,3172552,1/2/2000,GO-GURT YOGURT      ,
383425339,237294554,3172552,1/2/2000,GO-GURT YOGURT      ,
630632084,236937414,3172552,1/2/2000,GO-GURT YOGURT      ,
289634644,237291630,3172552,1/2/2000,GO-GURT YOGURT      ,
555350454,237300071,3172552,1/2/2000,GO-GURT YOGURT      ,
394087211,236920847,3631325,1/2/2000,CHRISTIAN DAILY     ,
12098020,237490917,3172552,1/2/2000,GO-GURT YOGURT      ,
584148276,237291738,3172552,1/2/2000,GO-GURT YOGURT      ,
282093601,237490640,3172552,1/2/2000,GO-GURT YOGURT      ,
348352584,236923555,3172552,1/2/2000,GO-GURT YOGURT      ,
714017708,236892808,3172552,1/2/2000,GO-GURT YOGURT      ,
290269267,237291731,3172552,1/2/2000,GO-GURT YOGURT      ,
632207193,237290033,3662738,1/2/2000,FRAPPUCCINO MOCHA   ,
377493976,237490914,166944,1/2/2000,MOZZ/PROV SHRED     ,
372903016,237491986,3172552,1/2/2000,GO-GURT YOGURT      ,
630634856,236717334,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
483915613,236717216,3172552,1/2/2000,GO-GURT YOGURT      ,
765439865,236919698,3172552,1/2/2000,GO-GURT YOGURT      ,
8556036,236934511,3172552,1/2/2000,GO-GURT YOGURT      ,
678977184,236913620,3172552,1/2/2000,GO-GURT YOGURT      ,
561308475,236707371,3172552,1/2/2000,GO-GURT YOGURT      ,
14944152,236913872,2880678,1/2/2000,50OZ COOKIE TIN     ,
383571381,236936699,3488467,1/2/2000,9 OZ. SWEATSHIRT    ,
439689399,236706591,3172552,1/2/2000,GO-GURT YOGURT      ,
521561557,236913555,3631325,1/2/2000,CHRISTIAN DAILY     ,
380332842,236937802,152509,1/2/2000,HAVOLINE MOTOR OIL  ,
758521060,236898583,3012614,1/2/2000,MILLER LITE         ,
281979603,236919901,3172552,1/2/2000,GO-GURT YOGURT      ,
23268885,237277969,3172552,1/2/2000,GO-GURT YOGURT      ,
633434519,236717243,3172552,1/2/2000,GO-GURT YOGURT      ,
324308538,237292580,3172552,1/2/2000,GO-GURT YOGURT      ,
397032955,236715494,3172552,1/2/2000,GO-GURT YOGURT      ,
739031211,236919733,3172552,1/2/2000,GO-GURT YOGURT      ,
632566966,236919292,3172552,1/2/2000,GO-GURT YOGURT      ,
654157778,236705891,2880678,1/2/2000,50OZ COOKIE TIN     ,
584175354,236917937,3172552,1/2/2000,GO-GURT YOGURT      ,
508215070,237292484,166944,1/2/2000,MOZZ/PROV SHRED     ,
632589853,236921056,2649079,1/2/2000,SWEET 'N SOUR SAUCE ,
684165115,236932349,3172552,1/2/2000,GO-GURT YOGURT      ,
430076317,236898147,3172552,1/2/2000,GO-GURT YOGURT      ,
632130062,236702198,2880678,1/2/2000,50OZ COOKIE TIN     ,
750971413,236693019,3588263,1/2/2000,COMPAS X-MAS ASST.  ,
313411683,237294688,3172552,1/2/2000,GO-GURT YOGURT      ,
628613013,236707706,3172552,1/2/2000,GO-GURT YOGURT      ,
21907270,236921057,2649079,1/2/2000,SWEET 'N SOUR SAUCE ,
4827028,237290113,3172552,1/2/2000,GO-GURT YOGURT      ,
436403026,237295873,3172552,1/2/2000,GO-GURT YOGURT      ,
632195453,236914649,3172552,1/2/2000,GO-GURT YOGURT      ,
632546663,237292116,3172552,1/2/2000,GO-GURT YOGURT      ,
377576228,236919902,3172552,1/2/2000,GO-GURT YOGURT      ,
397032500,237299860,3172552,1/2/2000,GO-GURT YOGURT      ,
33315842,236924358,2880678,1/2/2000,50OZ COOKIE TIN     ,
511632838,236702907,3662738,1/2/2000,FRAPPUCCINO MOCHA   ,
738231117,237298892,3172552,1/2/2000,GO-GURT YOGURT      ,
588774769,236918248,3172552,1/2/2000,GO-GURT YOGURT      ,
654176976,236913713,3172552,1/2/2000,GO-GURT YOGURT      ,
24087011,237294596,3172552,1/2/2000,GO-GURT YOGURT      ,
632788826,236922454,3172552,1/2/2000,GO-GURT YOGURT      ,
628736870,236707677,2612521,1/2/2000,CARAMEL APPLE POPS  ,
356172123,237491983,3598753,1/2/2000,55 GALLON STORAGE   ,
289750556,236708679,194372,1/2/2000,2% MILK             ,
295676779,236708461,3240138,1/2/2000,CARBON MONOXIDE     ,
738059593,236707796,2612521,1/2/2000,CARAMEL APPLE POPS  ,
336827258,236707503,2612521,1/2/2000,CARAMEL APPLE POPS  ,
104684387,237299689,3240138,1/2/2000,CARBON MONOXIDE     ,
758701324,236936139,3598753,1/2/2000,55 GALLON STORAGE   ,
436463218,237295772,2612521,1/2/2000,CARAMEL APPLE POPS  ,
365667939,236936302,196299,1/2/2000,AOSEPT DISINFECTION ,
188191498,237298561,3075538,1/2/2000,BRISKET PKTRM CHOICE,
423775281,236917755,3598753,1/2/2000,55 GALLON STORAGE   ,
439693624,236920580,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
399218876,236934294,3582756,1/2/2000,2000 MARY ENGELBREIT,
628694912,236922770,3240138,1/2/2000,CARBON MONOXIDE     ,
758512050,236692971,3529040,1/2/2000,4 PK TUFFLIGHTS     ,
631535245,236708698,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
632958785,236709959,3240138,1/2/2000,CARBON MONOXIDE     ,
25619406,237300763,2612521,1/2/2000,CARAMEL APPLE POPS  ,
530938491,236704804,3598659,1/2/2000,MATCH MADE IN HEAVEN,
605898214,237280655,3090866,1/2/2000,WONDER DINNER       ,
14616623,236714944,3598753,1/2/2000,55 GALLON STORAGE   ,
528824767,236934215,2612521,1/2/2000,CARAMEL APPLE POPS  ,
654000641,236919690,118994,1/2/2000,KRAFT MAYONNAISE    ,
583694735,236924249,194372,1/2/2000,2% MILK             ,
755136712,236898085,3090866,1/2/2000,WONDER DINNER       ,
758513710,236693247,3598753,1/2/2000,55 GALLON STORAGE   ,
678916976,236913864,3598659,1/2/2000,MATCH MADE IN HEAVEN,
244314022,236923380,3598753,1/2/2000,55 GALLON STORAGE   ,
429986640,236897728,3090866,1/2/2000,WONDER DINNER       ,
508286582,236919622,3598753,1/2/2000,55 GALLON STORAGE   ,
406403816,236936965,2612521,1/2/2000,CARAMEL APPLE POPS  ,
23815016,236921045,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
399467480,236715191,3598753,1/2/2000,55 GALLON STORAGE   ,
632642188,236920401,2612521,1/2/2000,CARAMEL APPLE POPS  ,
364256564,236934780,3598753,1/2/2000,55 GALLON STORAGE   ,
709929550,237301107,2612521,1/2/2000,CARAMEL APPLE POPS  ,
686100829,236920355,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
399505894,237300090,3598753,1/2/2000,55 GALLON STORAGE   ,
714002891,236690462,3598753,1/2/2000,55 GALLON STORAGE   ,
296620101,237300729,118994,1/2/2000,KRAFT MAYONNAISE    ,
268446011,236920393,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
314836768,236702089,118994,1/2/2000,KRAFT MAYONNAISE    ,
524050352,236920494,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
18811483,236923274,3598753,1/2/2000,55 GALLON STORAGE   ,
753654601,236897876,3598753,1/2/2000,55 GALLON STORAGE   ,
760619565,236898679,3590023,1/2/2000,GEORGES DUBOEUF     ,
347725073,237293501,194372,1/2/2000,2% MILK             ,
658988357,237296092,2612521,1/2/2000,CARAMEL APPLE POPS  ,
376888087,237299949,3582756,1/2/2000,2000 MARY ENGELBREIT,
532148956,236920915,3598659,1/2/2000,MATCH MADE IN HEAVEN,
552674602,237280935,3529040,1/2/2000,4 PK TUFFLIGHTS     ,
281934334,236935937,3598753,1/2/2000,55 GALLON STORAGE   ,
229520079,237294385,3240138,1/2/2000,CARBON MONOXIDE     ,
743934244,237280550,3598753,1/2/2000,55 GALLON STORAGE   ,
580563428,236934731,3598753,1/2/2000,55 GALLON STORAGE   ,
764972114,236920779,168624,1/2/2000,SQUIRT              ,
655883841,236897766,3090866,1/2/2000,WONDER DINNER       ,
268292769,236920075,3240138,1/2/2000,CARBON MONOXIDE     ,
277017830,236708587,3598753,1/2/2000,55 GALLON STORAGE   ,
265758054,237294052,194372,1/2/2000,2% MILK             ,
439969512,237292863,168624,1/2/2000,SQUIRT              ,
178027852,237300883,118994,1/2/2000,KRAFT MAYONNAISE    ,
270505328,236934709,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
399171752,236934685,3598753,1/2/2000,55 GALLON STORAGE   ,
7483332,236920252,168624,1/2/2000,SQUIRT              ,
430134281,236898191,3090866,1/2/2000,WONDER DINNER       ,
454239388,237300012,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
212060713,237301139,2381497,1/2/2000,CHEESE RAVIOLI      ,
632116253,237289001,3598753,1/2/2000,55 GALLON STORAGE   ,
399343110,236714912,3598753,1/2/2000,55 GALLON STORAGE   ,
755135977,236692522,3598753,1/2/2000,55 GALLON STORAGE   ,
709993777,237492003,118994,1/2/2000,KRAFT MAYONNAISE    ,
755018623,236898080,3090866,1/2/2000,WONDER DINNER       ,
727669136,236923171,2612521,1/2/2000,CARAMEL APPLE POPS  ,
575593148,236920614,2612521,1/2/2000,CARAMEL APPLE POPS  ,
377538368,236914709,2612521,1/2/2000,CARAMEL APPLE POPS  ,
347738997,237293387,2612521,1/2/2000,CARAMEL APPLE POPS  ,
12894781,236918095,3598753,1/2/2000,55 GALLON STORAGE   ,
632904665,236708411,2612521,1/2/2000,CARAMEL APPLE POPS  ,
612739692,236936046,2381497,1/2/2000,CHEESE RAVIOLI      ,
347323819,236923454,3598753,1/2/2000,55 GALLON STORAGE   ,
393993218,236920707,2612521,1/2/2000,CARAMEL APPLE POPS  ,
714030996,236892988,3598753,1/2/2000,55 GALLON STORAGE   ,
103834058,237301027,3598753,1/2/2000,55 GALLON STORAGE   ,
653982011,236919430,2612521,1/2/2000,CARAMEL APPLE POPS  ,
365985581,237301276,3240138,1/2/2000,CARBON MONOXIDE     ,
625029986,236927221,3597781,1/2/2000,ALUMINUM TRUCK CHEST,
268357398,236706337,3598753,1/2/2000,55 GALLON STORAGE   ,
577527987,236923812,2612521,1/2/2000,CARAMEL APPLE POPS  ,
575464060,236920506,168624,1/2/2000,SQUIRT              ,
620838229,236709706,2612521,1/2/2000,CARAMEL APPLE POPS  ,
327396296,236934637,3598753,1/2/2000,55 GALLON STORAGE   ,
289684738,236708327,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
275452207,236704596,194372,1/2/2000,2% MILK             ,
466839909,237291670,3598753,1/2/2000,55 GALLON STORAGE   ,
446355207,236708585,3598753,1/2/2000,55 GALLON STORAGE   ,
10986861,237298741,159651,1/2/2000,TRUE BLUE 100       ,
284184564,236932634,3598753,1/2/2000,55 GALLON STORAGE   ,
359864080,237280552,3090866,1/2/2000,WONDER DINNER       ,
202454114,237299764,3598753,1/2/2000,55 GALLON STORAGE   ,
512420986,236937362,3240138,1/2/2000,CARBON MONOXIDE     ,
628608542,236922859,2612521,1/2/2000,CARAMEL APPLE POPS  ,
167635929,236920714,2612521,1/2/2000,CARAMEL APPLE POPS  ,
521517296,237289330,3598753,1/2/2000,55 GALLON STORAGE   ,
347818555,237293460,2612521,1/2/2000,CARAMEL APPLE POPS  ,
78265519,237300641,3240138,1/2/2000,CARBON MONOXIDE     ,
367725920,236716334,3529040,1/2/2000,4 PK TUFFLIGHTS     ,
379671836,236936442,196299,1/2/2000,AOSEPT DISINFECTION ,
279202337,236707692,2612521,1/2/2000,CARAMEL APPLE POPS  ,
169251956,236920938,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
521588503,236913687,3598753,1/2/2000,55 GALLON STORAGE   ,
21784791,236926997,3598753,1/2/2000,55 GALLON STORAGE   ,
268196145,236920890,3240138,1/2/2000,CARBON MONOXIDE     ,
454096168,237491940,2612521,1/2/2000,CARAMEL APPLE POPS  ,
348629124,236923802,2612521,1/2/2000,CARAMEL APPLE POPS  ,
684169430,237298584,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
228224500,237300033,3240138,1/2/2000,CARBON MONOXIDE     ,
290171588,237294559,194372,1/2/2000,2% MILK             ,
279227557,237293565,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
19918806,236936039,3598753,1/2/2000,55 GALLON STORAGE   ,
268282026,236920183,168624,1/2/2000,SQUIRT              ,
748819111,236693075,3598753,1/2/2000,55 GALLON STORAGE   ,
653992877,237292564,2612521,1/2/2000,CARAMEL APPLE POPS  ,
648403295,236936677,2612521,1/2/2000,CARAMEL APPLE POPS  ,
367677556,236936883,118994,1/2/2000,KRAFT MAYONNAISE    ,
755135977,236692509,3598753,1/2/2000,55 GALLON STORAGE   ,
377959400,236919766,3240138,1/2/2000,CARBON MONOXIDE     ,
422456658,237301368,3536247,1/2/2000,"TOSHIBA 27""TV P.I.P.",
367671064,236936847,118994,1/2/2000,KRAFT MAYONNAISE    ,
19448415,236716668,2381497,1/2/2000,CHEESE RAVIOLI      ,
399166752,236934689,3598753,1/2/2000,55 GALLON STORAGE   ,
173835978,237296260,3598753,1/2/2000,55 GALLON STORAGE   ,
631661224,236708228,194372,1/2/2000,2% MILK             ,
755400992,236920768,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
229520079,237491087,3240138,1/2/2000,CARBON MONOXIDE     ,
467926063,236913715,3598753,1/2/2000,55 GALLON STORAGE   ,
648350271,236936476,3598753,1/2/2000,55 GALLON STORAGE   ,
654199441,236919296,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
714020902,236893196,3598753,1/2/2000,55 GALLON STORAGE   ,
268444353,236706321,3598753,1/2/2000,55 GALLON STORAGE   ,
714035278,236892661,3598753,1/2/2000,55 GALLON STORAGE   ,
99183617,237298800,3598659,1/2/2000,MATCH MADE IN HEAVEN,
521517785,236919871,3598753,1/2/2000,55 GALLON STORAGE   ,
265591744,236921953,3598753,1/2/2000,55 GALLON STORAGE   ,
709985883,237300539,2381497,1/2/2000,CHEESE RAVIOLI      ,
19283903,237490812,3598753,1/2/2000,55 GALLON STORAGE   ,
588754945,236704902,3598753,1/2/2000,55 GALLON STORAGE   ,
755135977,236692520,3598753,1/2/2000,55 GALLON STORAGE   ,
289735302,236924260,3598753,1/2/2000,55 GALLON STORAGE   ,
659247375,237491309,3582756,1/2/2000,2000 MARY ENGELBREIT,
296672677,237300639,2381497,1/2/2000,CHEESE RAVIOLI      ,
713830877,237299871,2612521,1/2/2000,CARAMEL APPLE POPS  ,
407753491,236892566,3598753,1/2/2000,55 GALLON STORAGE   ,
41569124,236920881,3598753,1/2/2000,55 GALLON STORAGE   ,
12777448,237300026,2612521,1/2/2000,CARAMEL APPLE POPS  ,
399536218,237299775,3582756,1/2/2000,2000 MARY ENGELBREIT,
588688814,236708713,3598753,1/2/2000,55 GALLON STORAGE   ,
648344628,236936751,196299,1/2/2000,AOSEPT DISINFECTION ,
346605904,236920057,3240138,1/2/2000,CARBON MONOXIDE     ,
212096467,236936467,2612521,1/2/2000,CARAMEL APPLE POPS  ,
279315000,237293636,3598753,1/2/2000,55 GALLON STORAGE   ,
714285039,236893123,3598753,1/2/2000,55 GALLON STORAGE   ,
336836218,236707277,2612521,1/2/2000,CARAMEL APPLE POPS  ,
179220928,236716506,2381497,1/2/2000,CHEESE RAVIOLI      ,
678881443,236702103,118994,1/2/2000,KRAFT MAYONNAISE    ,
179214351,236935950,3598753,1/2/2000,55 GALLON STORAGE   ,
276692770,236921697,2612521,1/2/2000,CARAMEL APPLE POPS  ,
399500869,236934555,3598753,1/2/2000,55 GALLON STORAGE   ,
755135977,236692519,3598753,1/2/2000,55 GALLON STORAGE   ,
277082054,236708642,3598753,1/2/2000,55 GALLON STORAGE   ,
16193311,236913383,3598753,1/2/2000,55 GALLON STORAGE   ,
738077363,236922289,3598753,1/2/2000,55 GALLON STORAGE   ,
308828326,236704736,3598753,1/2/2000,55 GALLON STORAGE   ,
406467257,236716488,3075538,1/2/2000,BRISKET PKTRM CHOICE,
277072683,236708806,3598753,1/2/2000,55 GALLON STORAGE   ,
352217248,237298594,3614737,1/2/2000,WHEEL MOUSE 1.0 WIN ,
361728779,236924532,118994,1/2/2000,KRAFT MAYONNAISE    ,
347653363,236921920,3598753,1/2/2000,55 GALLON STORAGE   ,
714331040,236690434,3240138,1/2/2000,CARBON MONOXIDE     ,
406402794,236716688,3598753,1/2/2000,55 GALLON STORAGE   ,
727649735,237294133,194372,1/2/2000,2% MILK             ,
10290139,237290189,2612521,1/2/2000,CARAMEL APPLE POPS  ,
228040251,236934698,3494718,1/2/2000,CRINKLE ROSE ARRANG ,
454675302,236923207,194372,1/2/2000,2% MILK             ,
348284762,236708534,194372,1/2/2000,2% MILK             ,
583708809,237294616,194372,1/2/2000,2% MILK             ,
454672149,236923887,194372,1/2/2000,2% MILK             ,
289793928,236924276,194372,1/2/2000,2% MILK             ,
16614110,236923248,194372,1/2/2000,2% MILK             ,
348577851,236923401,194372,1/2/2000,2% MILK             ,
727758526,236708260,194372,1/2/2000,2% MILK             ,
23146693,236917760,194372,1/2/2000,2% MILK             ,
314536758,236921873,194372,1/2/2000,2% MILK             ,
584216200,237291590,194372,1/2/2000,2% MILK             ,
270816138,236708629,194372,1/2/2000,2% MILK             ,
727678377,236708160,194372,1/2/2000,2% MILK             ,
343186015,236923881,194372,1/2/2000,2% MILK             ,
93489485,236917688,194372,1/2/2000,2% MILK             ,
372153190,236708386,194372,1/2/2000,2% MILK             ,
584192671,236704547,194372,1/2/2000,2% MILK             ,
12937696,236707394,194372,1/2/2000,2% MILK             ,
727638240,236923273,194372,1/2/2000,2% MILK             ,
583705294,236708596,194372,1/2/2000,2% MILK             ,
347848136,236921695,194372,1/2/2000,2% MILK             ,
349134131,237291659,194372,1/2/2000,2% MILK             ,
471855827,237293513,194372,1/2/2000,2% MILK             ,
585450035,236917904,194372,1/2/2000,2% MILK             ,
361573241,236923923,194372,1/2/2000,2% MILK             ,
454793823,236923733,194372,1/2/2000,2% MILK             ,
632738656,236921720,194372,1/2/2000,2% MILK             ,
633266748,236924239,194372,1/2/2000,2% MILK             ,
347655450,236707522,194372,1/2/2000,2% MILK             ,
364884758,236924026,194372,1/2/2000,2% MILK             ,
633382387,236923916,194372,1/2/2000,2% MILK             ,
631523961,236924080,194372,1/2/2000,2% MILK             ,
584245296,236918106,194372,1/2/2000,2% MILK             ,
727721205,236923321,194372,1/2/2000,2% MILK             ,
270664197,236708675,194372,1/2/2000,2% MILK             ,
289828006,236918064,194372,1/2/2000,2% MILK             ,
11578178,237294467,194372,1/2/2000,2% MILK             ,
19273506,236924038,194372,1/2/2000,2% MILK             ,
250761668,236708140,194372,1/2/2000,2% MILK             ,
19273506,236924041,194372,1/2/2000,2% MILK             ,
588790933,237291728,194372,1/2/2000,2% MILK             ,
270823829,237291735,194372,1/2/2000,2% MILK             ,
632891786,237294489,194372,1/2/2000,2% MILK             ,
343206963,237293983,194372,1/2/2000,2% MILK             ,
290292450,236917733,194372,1/2/2000,2% MILK             ,
588830637,236704920,194372,1/2/2000,2% MILK             ,
275518498,237291756,194372,1/2/2000,2% MILK             ,
588831620,236918274,194372,1/2/2000,2% MILK             ,
617639325,237294010,194372,1/2/2000,2% MILK             ,
265586776,236707530,194372,1/2/2000,2% MILK             ,
268973319,236704647,194372,1/2/2000,2% MILK             ,
290177751,237291541,194372,1/2/2000,2% MILK             ,
18197675,236917973,194372,1/2/2000,2% MILK             ,
418867843,236921796,194372,1/2/2000,2% MILK             ,
471821914,236921842,194372,1/2/2000,2% MILK             ,
571969668,237294601,194372,1/2/2000,2% MILK             ,
707102631,237291757,194372,1/2/2000,2% MILK             ,
584176865,237291715,194372,1/2/2000,2% MILK             ,
454830912,236923867,194372,1/2/2000,2% MILK             ,
245568027,236708266,194372,1/2/2000,2% MILK             ,
276674867,236922048,194372,1/2/2000,2% MILK             ,
588795155,237291533,194372,1/2/2000,2% MILK             ,
727757429,236921919,194372,1/2/2000,2% MILK             ,
727744782,237294241,194372,1/2/2000,2% MILK             ,
224653743,237491212,194372,1/2/2000,2% MILK             ,
271158135,236918213,194372,1/2/2000,2% MILK             ,
342965549,236708305,194372,1/2/2000,2% MILK             ,
265690437,236922052,194372,1/2/2000,2% MILK             ,
275464055,236918048,194372,1/2/2000,2% MILK             ,
23977303,236707353,194372,1/2/2000,2% MILK             ,
19672443,236923413,194372,1/2/2000,2% MILK             ,
224516157,237491053,194372,1/2/2000,2% MILK             ,
727755779,237294126,194372,1/2/2000,2% MILK             ,
